Brand,Product Name,Price,Rating,Reviews,Image URL,Product Link
SUPERDRY,Aviator Laptop Backpack,"₹6,599",,,,https://www.ajio.com/superdry-aviator-laptop-backpack/p/410436116_blu?
HIDESIGN,Textured Genuine Leather Messenger Bag,"₹5,951",,,,https://www.ajio.com/hidesign-textured-genuine-leather-messenger-bag/p/465061082_black?
ARMANI EXCHANGE,Xavier All-Over Logo Print Backpack,"₹20,999",,,,https://www.ajio.com/armani-exchange-xavier-all-over-logo-print-backpack/p/410560737_ub101?
Urban Jungle,"Men District 16"" Water-Resistant Backpack","₹4,050",,,,https://www.ajio.com/urban-jungle-men-district-16-water-resistant-backpack/p/4946057630_multi?
Wildcraft,Unisex Backpack with Adjustable Straps,"₹1,699",,,,https://www.ajio.com/wildcraft-unisex-backpack-with-adjustable-straps/p/4929137210_multi?
Wildcraft,Unisex Backpack with Adjustable Straps,"₹2,099",,,,https://www.ajio.com/wildcraft-unisex-backpack-with-adjustable-straps/p/4929137540_multi?
Wildcraft,Unisex Printed Eveyday Backpack with Adjustable Straps,"₹2,613",,,,https://www.ajio.com/wildcraft-unisex-printed-eveyday-backpack-with-adjustable-straps/p/4945741840_multi?
ZIPLINE,Men Colourblock Backpack with Zip Closure,₹833,3.4,56,,https://www.ajio.com/zipline-men-colourblock-backpack-with-zip-closure/p/463936403_grey?
Wildcraft,Unisex Backpack with Logo Embroidered,"₹2,999",,,,https://www.ajio.com/wildcraft-unisex-backpack-with-logo-embroidered/p/4929136860_multi?
Wiki,Unisex Sheen Backpack with Pouch,"₹1,434",,,,https://www.ajio.com/wiki-unisex-sheen-backpack-with-pouch/p/442171990_purple?
UNITED COLORS OF BENETTON,Unisex Reign Casual Backpack,"₹1,754",2.8,8,,https://www.ajio.com/united-colors-of-benetton-unisex-reign-casual-backpack/p/442416733_lightblue?
DIESEL,D-Pack X Backpack,"₹14,400",,,,https://www.ajio.com/diesel-d-pack-x-backpack/p/410515712_t7433?
SPYKAR,Everyday Back Pack with Laptop Compartment,"₹1,500",3.6,5,,https://www.ajio.com/spykar-everyday-back-pack-with-laptop-compartment/p/465362267_navy?
MUJI,Less Tiring Water Repellent Large Capacity Backpack,"₹6,690",4,5,,https://www.ajio.com/muji-less-tiring-water-repellent-large-capacity-backpack/p/410457781_smokygr?
OZUKO,9223 Brand Print Crossbody Bag,"₹4,450",3.4,5,,https://www.ajio.com/ozuko-9223-brand-print-crossbody-bag/p/469396723_black?
Puma,Unisex Day Logo Print Backpack,₹999,4.2,25,,https://www.ajio.com/puma-unisex-day-logo-print-backpack/p/469117248_blue?
Pazzo,Winter 38L Colourblock Backpack,₹849,3.4,36,,https://www.ajio.com/pazzo-winter-38l-colourblock-backpack/p/469183550_black?
Lunar's,Panelled Backpack with Adjustable Straps,₹849,3.6,42,,https://www.ajio.com/lunar-s-panelled-backpack-with-adjustable-straps/p/469183443_blue?
OZUKO,9601 Range Backpack with Zip Closure,"₹10,755",3.7,3,,https://www.ajio.com/ozuko-9601-range-backpack-with-zip-closure/p/469481270_black?
OZUKO,9585 Backpack with Zip Closure,"₹7,500",4.7,3,,https://www.ajio.com/ozuko-9585-backpack-with-zip-closure/p/469481333_green?
Reebok,Solid Backpacks Bags,"₹1,250",4,2,https://assets-jiocdn.ajio.com/medias/sys_master/root/20231124/X8I9/6560bf28ddf779151999abe7/reebok__solid_backpacks_bags.jpg,https://www.ajio.com/reebok-solid-backpacks-bags/p/469286483_green?
Pazzo,Travel Bag with Adjustable Strap,"₹1,100",4.1,14,https://assets-jiocdn.ajio.com/medias/sys_master/root/20220422/se8Z/6262c648f997dd03e27b2486/pazzo_black_travel_bag_with_adjustable_strap.jpg,https://www.ajio.com/pazzo-travel-bag-with-adjustable-strap/p/469183535_blackred?
AJIO,Laptop Backpack with Buckle Trims,"₹2,299",,,,https://www.ajio.com/ajio-laptop-backpack-with-buckle-trims-/p/460138840_black?
TOMMY HILFIGER,Unisex High School Backpack,"₹2,910",,,https://assets-jiocdn.ajio.com/medias/sys_master/root1/20260313/qTZZ/69b3da534970ce6a6e40f3c9/tommy_hilfiger_navy_blue_unisex_high_school_backpack.jpg,https://www.ajio.com/tommy-hilfiger-unisex-high-school-backpack/p/443805070_blushpink?
ZIPLINE,Men Colourblock Backpack with Side Mesh Pockets,₹950,1.6,10,https://assets-jiocdn.ajio.com/medias/sys_master/root/20240128/kVWI/65b5ac668cdf1e0df5d2868f/zipline_navy_men_colourblock_backpack_with_side_mesh_pockets.jpg,https://www.ajio.com/zipline-men-colourblock-backpack-with-side-mesh-pockets/p/466925826_navy?
TOMMY HILFIGER,Back Pack with Adjustable Shoulder Strap,"₹5,576",,,,https://www.ajio.com/tommy-hilfiger-back-pack-with-adjustable-shoulder-strap/p/466944650_black?
ZIPLINE,Floral Print Backpack with Adjustable Strap,"₹1,110",5,3,,https://www.ajio.com/zipline-floral-print-backpack-with-adjustable-strap/p/466937170_blue?
F-GEAR,Men Everlane Backpack with Adjustable Straps,"₹1,798",4,9,,https://www.ajio.com/f-gear-men-everlane-backpack-with-adjustable-straps/p/469736529_black?
Aeropostale,Women Typographic Print Backpack with Adjustable Strap,₹840,,,,https://www.ajio.com/aeropostale-women-typographic-print-backpack-with-adjustable-strap/p/467054862_burgundy?
SPYKAR,Adjustable Straps Everyday Backpack,"₹1,400",4.1,17,,https://www.ajio.com/spykar-adjustable-straps-everyday-backpack/p/465364268_black?
Wiki,Unisex Twill Everyday Backpack,"₹1,307",,,,https://www.ajio.com/wiki-unisex-twill-everyday-backpack/p/451019353_navy?
ZIPLINE,Men Printed Backpack with Side Mesh Pockets,₹950,,,,https://www.ajio.com/zipline-men-printed-backpack-with-side-mesh-pockets/p/466925965_grey?
F-GEAR,Colourblock Rucksack with Branding,"₹4,780",4,97,,https://www.ajio.com/f-gear-colourblock-rucksack-with-branding/p/460754558_yellow?
REDHORNS,Men Backpack with Adjustable Shoulder Strap,"₹20,000",3.7,3,,https://www.ajio.com/redhorns-men-backpack-with-adjustable-shoulder-strap/p/466809175_multi?
Puma,Laptop Backpack with Brand Embossed,"₹3,299",,,,https://www.ajio.com/puma-laptop-backpack-with-brand-embossed/p/466875207_blue?
TOMMY HILFIGER,"16"" Laptop Backpack with Brand Applique","₹3,253",,,,https://www.ajio.com/tommy-hilfiger-16-laptop-backpack-with-brand-applique/p/467069777_navy?
UNITED COLORS OF BENETTON,Men Printed Backpack with Adjustable Strap,"₹1,304",4.1,7,,https://www.ajio.com/united-colors-of-benetton-men-printed-backpack-with-adjustable-strap/p/467046246_navy?
NIKE,Heritage Laptop Backpack,"₹2,895",,,,https://www.ajio.com/nike-heritage-laptop-backpack/p/469816635_purple?
F-GEAR,Men Tundra Canvas Backpack,"₹1,398",,,,https://www.ajio.com/f-gear-men-tundra-canvas-backpack/p/469808670_navy?
NIKE,Logo Print Everyday Backpack,"₹1,696",,,,https://www.ajio.com/nike-logo-print-everyday-backpack/p/469813254_green?
Lino Perros,Men Harvard Milo Everyday Backpack,"₹1,863",,,,https://www.ajio.com/lino-perros-men-harvard-milo-everyday-backpack/p/469768451_beige?
NIKE,Logo Print Everyday Backpack,"₹1,696",,,,https://www.ajio.com/nike-logo-print-everyday-backpack/p/469813256_yellow?
Tatonka,Travel Self-design Back Pack,"₹7,990",,,,https://www.ajio.com/tatonka-travel-self-design-back-pack/p/700982835_black?
Pazzo,Alto 40L Casual Backpack,₹849,3,8,,https://www.ajio.com/pazzo-alto-40l-casual-backpack/p/469183431_red?
Decathlon,Quechua - Unisex MH500 Versatile Hiking Backpacks 15L,"₹5,599",,,,https://www.ajio.com/decathlon-quechua--unisex-mh500-versatile-hiking-backpacks-15l/p/703183518_black?
Decathlon,Unisex Colourblocked Everyday Backpack,"₹10,199",,,,https://www.ajio.com/decathlon-unisex-colourblocked-everyday-backpack/p/703169351_yellow?
Genie,Unisex Padded Laptop Backpack,"₹1,720",,,,https://www.ajio.com/genie-unisex-padded-laptop-backpack/p/703004790_red?
TOMMY HILFIGER,Solid Black PU Backpack,"₹4,805",,,,https://www.ajio.com/tommy-hilfiger-solid-black-pu-backpack/p/702937744_black?
Decathlon,Unisex Multiple Compartments Travel Backpack 35L,"₹3,889",,,,https://www.ajio.com/decathlon-unisex-multiple-compartments-travel-backpack-35l/p/703169409_black?
PROVOGUE,Men Printed Padded Laptop Backpack,₹907,,,,https://www.ajio.com/provogue-men-printed-padded-laptop-backpack/p/703162849_red?
Decathlon,Quechua - Unisex Escape 500 Rolltop Robustness Hiking Backpacks 23L,"₹4,639",,,,https://www.ajio.com/decathlon-quechua--unisex-escape-500-rolltop-robustness-hiking-backpacks-23l/p/703114780_yellow?
Puma,BMW M Motorsport Lifestyle Printed Backpack,"₹3,849",,,,https://www.ajio.com/puma-bmw-m-motorsport-lifestyle-printed-backpack/p/702725167_black?
BEWAKOOF,Men Typographic Print Backpack,₹409,,,,https://www.ajio.com/bewakoof-men-typographic-print-backpack/p/702739521_blue?
LACOSTE,Backpack with Adjustable Shoulder Strap,"₹4,480",,,,https://www.ajio.com/lacoste-backpack-with-adjustable-shoulder-strap/p/703397238_green?
LACOSTE,Printed Backpack with Adjustable Shoulder Strap,"₹11,235",,,,https://www.ajio.com/lacoste-printed-backpack-with-adjustable-shoulder-strap/p/703397145_blue?
SAFARI,"Men Checked Laptop Bagpack 17""","₹1,980",,,,https://www.ajio.com/safari-men-checked-laptop-bagpack-17-/p/703385335_blue?
Urban Jungle,Men Padded Laptop Bag,"₹4,560",,,,https://www.ajio.com/urban-jungle-men-padded-laptop-bag/p/703380186_black?
SAFARI,Men Falcon LED 25L Backpack,"₹5,700",,,,https://www.ajio.com/safari-men-falcon-led-25l-backpack/p/703347188_black?
SAFARI,Men Printed Laptop Backpack,"₹1,800",,,,https://www.ajio.com/safari-men-printed-laptop-backpack/p/703347714_blue?
The Souled Store,TSS Originals Hybrid 13|The Souled Store - Men Backpack with Adjustable Strap,"₹4,099",,,,https://www.ajio.com/the-souled-store-tss-originals-hybrid-13-the-souled-store--men-backpack-with-adjustable-strap/p/703081794_black?
Decathlon,Quechua - Women Insulated Hiking Bag 10L,"₹1,599",,,,https://www.ajio.com/decathlon-quechua--women-insulated-hiking-bag-10l/p/703117207_blue?
The Souled Store,Pink Panther Pink Vibe|Pink Panther - Men Graphic Print Backpack with Adjustable Strap,"₹1,707",,,,https://www.ajio.com/the-souled-store-pink-panther-pink-vibe-pink-panther--men-graphic-print-backpack-with-adjustable-strap/p/703082345_pink?
Decathlon,Perfly - Unisex SL100 Anatomic Design Squash Backpack 15L,₹999,,,,https://www.ajio.com/decathlon-perfly--unisex-sl100-anatomic-design-squash-backpack-15l/p/703152996_black?
Decathlon,Caperlan - Unisex Tactical Wild 500 Robustness Trekking Backpacks 40L,"₹6,799",,,,https://www.ajio.com/decathlon-caperlan--unisex-tactical-wild-500-robustness-trekking-backpacks-40l/p/703115078_khaki?
Decathlon,Simond - Unisex Alpinism 22 Robustness Mountaineering Backpacks 22L,"₹4,379",,,,https://www.ajio.com/decathlon-simond--unisex-alpinism-22-robustness-mountaineering-backpacks-22l/p/703125487_red?
Decathlon,Simond - Unisex Alpinism 22 Robustness Mountaineering Backpacks 22L,"₹4,369",,,https://assets-jiocdn.ajio.com/medias/sys_master/root1/20260308/HGKd/69ac8548af321a7f920c9033/decathlon_black_simond_-_unisex_alpinism_22_robustness_mountaineering_backpacks_22l.jpg,https://www.ajio.com/decathlon-simond--unisex-alpinism-22-robustness-mountaineering-backpacks-22l/p/703125494_black?
Decathlon,Unisex Water Repellent Sailing Backpack 25 L,"₹2,549",,,https://assets-jiocdn.ajio.com/medias/sys_master/root1/20260319/tRuB/69bbe6195bc52e77e0ef657f/decathlon_yellow_unisex_water_repellent_sailing_backpack_25_l.jpg,https://www.ajio.com/decathlon-unisex-water-repellent-sailing-backpack-25-l/p/703182504_yellow?
GUESS,Men Leather Backpack,"₹9,829",,,,https://www.ajio.com/guess-men-leather-backpack/p/703264788_grey?
MAGNOLIA,Men Backpack with Adjustable Straps,"₹3,849",,,https://assets-jiocdn.ajio.com/medias/sys_master/root1/20260330/7eMx/69ca69319e784a25d59e07f9/magnolia_beige_men_backpack_with_adjustable_straps.jpg,https://www.ajio.com/magnolia-men-backpack-with-adjustable-straps/p/703242691_beige?
POLICE,Patterned Bag with Adjustable Straps,₹959,,,https://assets-jiocdn.ajio.com/medias/sys_master/root1/20260609/KY23/6a282b1a14d0c21719342627/police_green_patterned_bag_with_adjustable_straps.jpg,https://www.ajio.com/police-patterned-bag-with-adjustable-straps/p/703544902_green?
ARISTOCRAT,Men Laptop Backpack with Tablet Sleeve,₹819,,,,https://www.ajio.com/aristocrat-men-laptop-backpack-with-tablet-sleeve/p/703321410_blue?
YOUSTA,Men Backpack with Adjustable Straps,₹499,,,,https://www.ajio.com/yousta-men-backpack-with-adjustable-straps/p/443701295_black?
Reebok,Duffle Bag with Adjustable Shoulder Strap,"₹2,000",,,,https://www.ajio.com/reebok-duffle-bag-with-adjustable-shoulder-strap/p/703518384_grey?
Urban Ranger by Pantaloons,Men Laptop Backpack,"₹1,124",,,,https://www.ajio.com/urban-ranger-by-pantaloons-men-laptop-backpack/p/703578455_navy?
The Souled Store,Men Colourblocked Backpack with Buckle Closure,"₹3,399",,,,https://www.ajio.com/the-souled-store-men-colourblocked-backpack-with-buckle-closure/p/703583404_brown?
Urban Ranger by Pantaloons,Men Laptop Backpack,"₹1,049",,,,https://www.ajio.com/urban-ranger-by-pantaloons-men-laptop-backpack/p/703578465_olive?
Wildcraft,Men Brand Print Backpack with Adjustable Strap,"₹2,212",,,,https://www.ajio.com/wildcraft-men-brand-print-backpack-with-adjustable-strap/p/703587355_blue?
Urban Ranger by Pantaloons,Men Laptop Backpack,"₹1,124",,,,https://www.ajio.com/urban-ranger-by-pantaloons-men-laptop-backpack/p/703579188_olive?
HIDESIGN,"Men Patagonia 02 15"" Laptop Formal Backpack","₹17,095",,,,https://www.ajio.com/hidesign-men-patagonia-02-15-laptop-formal-backpack/p/703287801_black?
POLICE,Unisex Printed Backpack with Shoulder Straps,₹539,,,,https://www.ajio.com/police-unisex-printed-backpack-with-shoulder-straps/p/703549948_red?
The Souled Store,Men Graphic Print Crossbody Bag,"₹1,599",,,,https://www.ajio.com/the-souled-store-men-graphic-print-crossbody-bag/p/703533684_black?
CONVERSE,"18"" Colourblock Laptop Backpack","₹3,499",,,,https://www.ajio.com/converse-18-colourblock-laptop-backpack-/p/703581632_multi?
CONVERSE,"18"" Laptop Backpack with Adjustable Straps","₹2,999",,,,https://www.ajio.com/converse-18-laptop-backpack-with-adjustable-straps/p/703581431_grey?
The Souled Store,Men Graphic Print Backpack with Crossbody Bag,"₹3,399",,,,https://www.ajio.com/the-souled-store-men-graphic-print-backpack-with-crossbody-bag/p/703583922_black?
Goatter,Men Leather Everyday Backpack,"₹6,160",,,,https://www.ajio.com/goatter-men-leather-everyday-backpack/p/703607106_brown?
Urban Ranger by Pantaloons,Men Laptop Backpack,"₹1,049",,,,https://www.ajio.com/urban-ranger-by-pantaloons-men-laptop-backpack/p/703578465_black?
TOMMY HILFIGER,Laptop Backpack with Logo Print,"₹2,825",4,71,,https://www.ajio.com/tommy-hilfiger-laptop-backpack-with-logo-print/p/467063884_navy?
UNITED COLORS OF BENETTON,Men Printed Backpack with Adjustable Strap,"₹1,214",,,,https://www.ajio.com/united-colors-of-benetton-men-printed-backpack-with-adjustable-strap/p/467045460_black?
MaheTri,Men Leather Backpack with Adjustable Strap,"₹6,500",,,,https://www.ajio.com/mahetri-men-leather-backpack-with-adjustable-strap/p/467055427_brown?
F-GEAR,Men Itachi Backpack with Adjustable Straps,₹679,3,2,,https://www.ajio.com/f-gear-men-itachi-backpack-with-adjustable-straps/p/469736533_green?
TOMMY HILFIGER,"15"" Typographic Print Laptop Backpack","₹2,274",4.4,72,,https://www.ajio.com/tommy-hilfiger-15-typographic-print-laptop-backpack/p/460612698_lightgrey?
Puma,Unisex Brand Cat Print Everyday Backpack,"₹1,629",4,8,,https://www.ajio.com/puma-unisex-brand-cat-print-everyday-backpack/p/469591204_blue?
TEAKWOOD LEATHERS,Textured Everyday Back Pack,"₹5,800",4.5,29,,https://www.ajio.com/teakwood-leathers-textured-everyday-back-pack/p/461855496_black?
FUR JADEN,Backpack with Adjustable Shoulder Strap,"₹3,499",3.5,34,,https://www.ajio.com/fur-jaden-backpack-with-adjustable-shoulder-strap/p/466257298_black?
Urban Tribe,Trans4mer 2.0 Laptop Backpack,"₹2,399",5,2,,https://www.ajio.com/urban-tribe-trans4mer-2-0-laptop-backpack/p/460169704_black?
Wiki,Men Everyday Back Pack with Adjustable Strap,₹431,,,,https://www.ajio.com/wiki-men-everyday-back-pack-with-adjustable-strap/p/701319157_grey?
Priority,Women College Backpack with Pouch - 40L,₹726,4.6,7,,https://www.ajio.com/priority-women-college-backpack-with-pouch---40l/p/701737410_grey?
Wildcraft,Men Backpack with Multiple Compartments,"₹2,999",3.7,7,,https://www.ajio.com/wildcraft-men-backpack-with-multiple-compartments/p/701286984_navy?
F-GEAR,Boys Little Heroes Print Backpack,₹760,,,,https://www.ajio.com/f-gear-boys-little-heroes-print-backpack/p/469736497_red?
TEAKWOOD LEATHERS,Men Everyday Backpack with Adjustable Straps,₹450,,,,https://www.ajio.com/teakwood-leathers-men-everyday-backpack-with-adjustable-straps-/p/701945618_blue?
TEAKWOOD LEATHERS,Men Everyday Backpack with Adjustable Straps,₹450,,,,https://www.ajio.com/teakwood-leathers-men-everyday-backpack-with-adjustable-straps-/p/701945618_grey?
Skybags,Unisex Tribe 14 Inch Laptop Compatible Backpack with Inside Mesh Bottle Pocket - 20L,₹849,3.8,30,,https://www.ajio.com/skybags-unisex-tribe-14-inch-laptop-compatible-backpack-with-inside-mesh-bottle-pocket--20l/p/442172094_navy?
Da Milano,Typographic Print Backpack with Adjustable Strap,"₹12,349",,,,https://www.ajio.com/da-milano-typographic-print-backpack-with-adjustable-strap-/p/701304225_green?
Skybags,Men Archies Typographic Print Backpack,₹889,3.6,32,,https://www.ajio.com/skybags-men-archies-typographic-print-backpack/p/442171458_black?
Skybags,Logo Print Backpack with Front-Zip Pocket,₹843,3.7,19,,https://www.ajio.com/skybags-logo-print-backpack-with-front-zip-pocket/p/469169158_pink?
Puma,Road To Unity Medium Backpack,"₹4,999",4.3,7,,https://www.ajio.com/puma-road-to-unity-medium-backpack/p/469755582_red?
SPRAYGROUND,Men Colour-block Back Pack,"₹9,650",,,,https://www.ajio.com/sprayground-men-colour-block-back-pack/p/701067423_multi?
F-GEAR,"Men Hallstat 17"" Laptop Backpack","₹6,745",,,,https://www.ajio.com/f-gear-men-hallstat-17-laptop-backpack/p/469808686_grey?
VENEER,Men Colourblock Backpack with Zip Closure,"₹4,050",,,,https://www.ajio.com/veneer-men-colourblock-backpack-with-zip-closure/p/466951279_cream?
MOVE-MEANT,Men Back Pack with Zip Closure,"₹2,400",,,https://assets-jiocdn.ajio.com/medias/sys_master/root/20250512/Mnmc/68212d1055340d4b4f2cc2a0/move-meant_black_men_back_pack_with_zip_closure.jpg,https://www.ajio.com/move-meant-men-back-pack-with-zip-closure/p/701568074_black?
Jeep,Men Rectangular Everyday Backpack with Buckle Closure,"₹2,573",,,https://assets-jiocdn.ajio.com/medias/sys_master/root1/20250724/227n/688242468bfb9009ac36b796/jeep_grey_men_rectangular_everyday_backpack_with_buckle_closure.jpg,https://www.ajio.com/jeep-men-rectangular-everyday-backpack-with-buckle-closure/p/702018252_grey?
